,N,sx,sy,sz,sx_err_stat,sy_err_stat,sz_err_stat,sx_err_sm,sy_err_sm,sz_err_sm,sx_err_tot,sy_err_tot,sz_err_tot,M,Mxder,Myder,Mzder,Meder,M_err_no_Ebeam,M_err_due_to_Ebeam,M_err_with_Ebeam,varN,varN_top_no_Ebeam,varN_bottom_no_Ebeam,varN_top_with_Ebeam,varN_bottom_with_Ebeam
65,16940980.29185409,1161.0148784277587,87.41230581056237,29.888321897960918,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4108773.731575809,3507.0063718600986,24273.823534210256,137470.87392872744,490901.8048171699,205324.34798852637,490901.8048171699,532111.5201249343,86790729.14597726,90464878.01567644,83466313.73489243,97182500.53666589,78781943.31584033
66,17201610.757882614,1160.7228583850588,88.11028526122874,29.89100710329098,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4125061.446778301,3521.7177160923575,24295.932920766878,138003.4280050783,492910.1929636871,205578.93691030357,492910.1929636871,534062.8779728749,88932763.48938896,92695100.50320825,85527628.72515497,99600811.70329952,80710414.56759967
67,17462241.22391114,1160.2941202491359,88.86049535815428,29.892990955073255,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4142030.419824456,3537.42287680142,24315.531362384576,138561.92664192058,495004.64453165064,205820.46547020716,495004.64453165064,536089.2296197328,91080693.44546314,94930128.3788499,87595710.97868077,102025425.27981906,82644385.20740044
68,17722871.689939663,1159.8653821132132,89.61070545507982,29.89497480685553,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4158988.367239282,3553.129946378249,24335.113346825023,139119.98234183295,497097.746391157,206062.12623039502,497097.746391157,538115.0149677653,93246088.68478858,97183039.1171716,89680843.63275534,104469949.08799814,84593910.15332499
69,17983502.15596819,1159.406464856637,90.37596586928628,29.899177699689602,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4176569.819613509,3569.4696272483075,24356.399627628005,139688.45101906825,499224.7548334629,206320.71638961465,499224.7548334629,540179.2238230335,95416985.5554244,99440947.61728756,91771872.44199306,106919588.99110937,86549021.92720541
70,18244132.621996712,1158.9299211208358,91.15001660273138,29.904821208113376,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4194564.663062543,3586.2266160053823,24378.792909721946,140263.82682149357,501357.569719379,206590.44585857284,501357.569719379,542253.6537774235,97596437.77539606,101707153.44422504,93871636.51394612,109377766.71909796,88512475.81466006
71,18504763.08802524,1158.4554641587308,91.93176352057493,29.910461802514668,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4212745.72024842,3603.1492807699296,24401.487037395244,140845.2249270936,503512.477084221,206863.71925249716,503512.477084221,544350.450465933,99788153.9411881,103985627.69132835,95983613.11568962,111849735.96065822,90486964.97244094
72,18765393.55405376,1157.994293416436,92.7625110549273,29.916085001728444,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4232159.979490572,3621.09548736418,24423.971872943726,141467.70806561262,505813.6457304811,207141.82275589425,505813.6457304811,546585.0152920358,101971131.74566859,106253196.47223943,98088677.01730588,114310864.3853868,92454195.8699308
73,19026024.020082287,1157.533122674141,93.59325858927969,29.921708200942216,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4251565.297580544,3639.048010147767,24441.664870135704,142089.6584188554,508113.7626650616,207383.91924351826,508113.7626650616,548805.6903590274,104168686.70451692,108534766.61797214,100208736.00229666,116788133.47670418,94434693.66711771
74,19286654.48611081,1157.6278023511757,94.3482527757478,29.952782051229843,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4274776.855757154,3658.5545963451823,24489.67479326422,142717.1889557963,510870.3148856841,207865.5904916321,510870.3148856841,551540.1910485155,106302902.0747194,110750425.63931118,102267852.68047014,119193019.5024553,96358889.41373798
75,19547284.952139337,1158.0539220421842,95.05807709311406,29.994355797039702,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4299657.08078275,3678.4556965391807,24552.02199937062,143348.87236375,513821.36274872284,208458.56518347515,513821.36274872284,554497.3996470207,108413987.99873963,112942007.1938597,104304726.64333141,121571332.3978977,98262610.2555696
76,19807915.41816786,1158.4800417331926,95.76790141048032,30.03592954284956,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4324691.921864498,3698.472182206517,24614.461575919708,143983.95480635448,516725.6930778939,209053.1016785577,516725.6930778939,557412.4516085511,110531953.17670886,115140263.65264335,106348625.39984068,123955621.0267023,100173569.89805727
77,20068545.884196386,1158.9061614242012,96.47772572784659,30.077503288659415,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4349792.288981332,3718.53010640779,24676.993580066406,144619.4601737905,519637.54141102533,209648.7531607804,519637.54141102533,560335.4121823508,112658377.11046258,117346944.66953553,108400981.85246097,126349352.60663691,102092183.2349411
