#    N     S[cm]       BetaX       AlfaX       BetaY       AlfaY        DspX       DspXp        DspY       DspYp
0   788.162287673656   246.73935022779614   -0.35761382612816733   303.19107315021495   3.9971889182983245   0.0049416756200092666   -4.667567768297448e-06   0   0
0   792.1631114689537   249.67402070397333   -0.37590227573077123   272.1033057403132   3.773158157743763   0.004923001503815697   -4.667567768297442e-06   0   0
0   796.1639352642516   252.7550522521306   -0.3941907253333755   242.80843947751512   3.549127397189199   0.004904327387622127   -4.6675677682989924e-06   0   0
0   800.1647590595493   255.982545030974   -0.4124791749359778   215.30770129093042   3.325096636634661   0.004885653271428555   -4.667567768298653e-06   0   0
0   804.165582854847   259.3562955516572   -0.43076762453858025   189.59859847275388   3.1010658760801224   0.004866979155234982   -4.667567768298312e-06   0   0
0   808.1664066501447   262.8763038141803   -0.44905607414118254   165.6811310229855   2.877035115525585   0.0048483050390414105   -4.667567768297972e-06   0   0
0   812.1672304454426   266.0687270396934   -0.3252022673294197   144.03774186315172   2.586796759552397   0.07684190653495131   0.04304566460265245   0   0
0   816.1680542407403   268.05029501957785   -0.16965680147372203   124.1791813008361   2.376626071457843   0.35242041005006836   0.09468802466470096   0   0
0   820.168878036038   268.77920775424246   -0.012370578810454277   106.00666125493576   2.165388650434938   0.8341685804851648   0.1460872833586624   0   0
0   824.1697018313357   268.24798845420355   0.14504202858892482   89.52833832476232   1.953179308381158   1.520849667925842   0.19711148529830416   0   0
0   828.1705256266335   266.46209418011557   0.30096535250087486   74.75160868718922   1.7400932934325741   2.4107008066249325   0.247629637993683   0   0
0   832.1713494219313   263.4398598310245   0.45379900979668253   61.683104776947935   1.5262262472128583   3.5014375406571863   0.29751204814162596   0   0
0   836.172173217229   259.21230997047564   0.6019743268304656   50.328692309715954   1.3116741619056158   4.790259688625239   0.3466306545808166   0   0
0   840.1729970125267   253.8228404215686   0.743970438413432   40.693467649341144   1.0965333371694317   6.273858532360435   0.39485935705669634   0   0
0   844.1738208078244   247.32677289854317   0.8783298961591314   32.781755520377814   0.8809003369148765   7.948425311163897   0.44207433995217266   0   0
0   848.1746446031223   239.79078724543538   1.0036736260192982   26.597107066963634   0.6648719459629119   9.809660999781244   0.4881543901530379   0   0
0   852.17546839842   231.29223710839742   1.1187150815086424   22.14229825890909   0.4485451266041647   11.852787345008329   0.5329812082320562   0   0
0   856.1762921937177   221.91835606453154   1.222273447371093   19.419328645712604   0.23201697507849042   14.072559132595517   0.5764397121528598   0   0
0   860.1771159890154   211.7653623542819   1.3132857581844979   18.42942045906382   0.015384677994470429   16.463277652957412   0.6184183327139487   0   0
0   864.1779397843133   200.93747140500548   1.3908178075361541   19.173018064235396   -0.20125453129168705   19.018805331119445   0.6588092999742908   0   0
0   868.178763579611   189.54582627964248   1.4540737358129936   21.649787760610348   -0.4178034163181943   21.732581483342216   0.6975089199253403   0   0
0   872.1795873749087   177.7073570266995   1.5024041982107972   25.85861793143475   -0.6341647811611867   24.597639159973763   0.7344178406989562   0   0
0   876.1804111702064   165.5435806374256   1.5353130291370056   31.79761954272822   -0.8502415140599704   27.60662303128903   0.7694413076280585   0   0
0   880.1812349655042   153.17935392557933   1.5524623346122894   39.464126991128595   -1.0659366310045344   30.751808270400474   0.8024894065050378   0   0
0   884.182058760802   140.7415921283347   1.5536759604084223   48.85469930028903   -1.281153319265686   34.025120384762225   0.8334772944134401   0   0
0   888.1828825560997   128.3579663786679   1.5389413003288008   59.96512166529366   -1.495794980848374   37.41815594535709   0.8623254175405107   0   0
0   892.1837063513974   116.26666000480766   1.4634397695317687   72.95356384259485   -1.7462417540983912   40.90283830725696   0.8731562720736973   0   0
0   896.1845301466951   104.98950115094358   1.355273953884818   87.81488537254624   -1.9683143385333488   44.396182697582844   0.8731562720736928   0   0
0   900.185353941993   94.57852456580751   1.2471081382378641   104.45454448408725   -2.190386922968312   47.88952708790883   0.8731562720736883   0   0
0   904.1861777372907   85.03273479012795   1.1389423225909134   122.87049742418907   -2.4124595074032693   51.38287147823472   0.8731562720736837   0   0
0   908.1870015325884   76.35220128730678   1.0307765069439563   143.0628868064626   -2.634532091838239   54.876215868560806   0.8731562720737855   0   0
0   912.1878253278861   68.53704411962248   0.9226106912969944   165.03195912782792   -2.8566046762732196   58.369560258887056   0.8731562720737855   0   0
0   916.188649123184   61.58734395016636   0.8144448756500301   188.77787999569946   -3.0786772607082056   61.862904649213405   0.8731562720737658   0   0
0   920.1894729184817   55.503137616043794   0.70627906000307   214.30072503943282   -3.3007498451431823   65.35624903953959   0.8731562720737824   0   0
0   924.1902967137794   50.28423197336887   0.5981132443561096   241.60009772005225   -3.522822429578159   68.84959342986582   0.8731562720737861   0   0
0   928.1911205090771   45.93062702214159   0.48994742870914926   270.67599803755775   -3.7448950140131356   72.34293782019205   0.8731562720737897   0   0
0   932.1919443043749   42.44232276236187   0.3817816130621859   301.52842599195026   -3.966967598448119   75.83628221051838   0.8848949792928427   0   0
0   936.1927680996727   40.67684445863912   0.06190979712961914   327.42844140753766   -2.456294156267157   80.13879137118356   1.2827178810551816   0   0
0   940.1935918949704   41.43788378554147   -0.2534750667906567   340.2838077218676   -0.73419589991141   86.13607729412846   1.7207446711314032   0   0
0   944.1944156902681   44.79055843687568   -0.5904190432028398   339.013629514716   1.0494814352395496   93.95534026772458   2.1951692690093387   0   0
0   948.1952394855659   51.02003062117524   -0.9775814434403891   323.7244048044337   2.745144593864909   103.76197509447331   2.716026870643946   0   0
0   952.1960632808637   60.65615295240114   -1.4478929344400853   295.6983805910432   4.21058157957946   115.76341406199249   3.2943348392886684   0   0
0   956.1968870761614   73.68735112858559   -1.7490991315782334   260.4510715833859   4.3046244950071495   129.4889038175957   3.450591319440279   0   0
0   960.1977108714591   88.56654377965296   -1.9695957762976002   227.2090731558133   4.004622881131147   143.29411167626023   3.450591319440272   0   0
0   964.1985346667568   105.20940660951142   -2.190092421016967   196.36667541448114   3.704621267255145   157.09931953492475   3.450591319440254   0   0
0   968.1993584620546   123.61614356098283   -2.410589065736348   167.92415583832812   3.4046196533791244   170.90452739358994   3.4505913194404334   0   0
0   972.2001822573524   143.78699651604896   -2.631085710455729   141.88184352526758   3.1046180395031056   184.70973525225497   3.450591319440434   0   0
0   976.2010060526501   165.72205586973544   -2.8515823551751085   118.23986146426198   2.8046164256270885   198.51494311092   3.45059131944036   0   0
0   980.2018298479478   189.42124743347256   -3.072078999894475   96.99810871640564   2.504614811751086   212.32015096958452   3.450591319440342   0   0
0   984.2026536432456   214.88410917600154   -3.2925756446138483   78.15595665478935   2.204613197875076   226.12535882824943   3.4505913194403233   0   0
0   988.2034774385434   242.11064109732095   -3.513072289333215   61.713405279414104   1.9046115839990745   239.93056668691395   3.450591319440305   0   0
0   992.2043012338411   267.4200523248287   -2.651688481423767   48.40183351751348   1.4116926462617096   252.00570803138615   2.4545682127892947   0   0
0   996.2051250291388   283.95566872056656   -1.4559009065805502   38.86034097263009   0.9878178344353172   259.4767230725666   1.274222051237096   0   0
0   1000.2059488244366   290.4341078021023   -0.1533943498203686   32.39839506667341   0.637245949941873   262.1708574392126   0.0704180246537998   0   0
0   1004.2067726197344   286.3803532092652   1.1603555002987447   28.536498930450392   0.333962248356039   260.0384495335846   -1.1346823672015829   0   0
0   1008.2075964150321   272.0917572932856   2.389049680478608   26.98802276087413   0.05545995964713924   253.11885064652034   -2.3188937590524215   0   0
0   1012.2084202103298   250.45199728595298   2.7243971065691217   27.442029658970906   -0.13966554976777248   242.43020168421606   -2.7526281265966333   0   0
0   1016.2092440056276   229.19153444415815   2.5898275503326946   29.15516613431266   -0.2883057560168508   231.41742157572202   -2.752628126596668   0   0
0   1020.2100678009253   209.00744314357   2.4552579940962707   32.05722001683082   -0.4369459622659249   220.4046414672283   -2.7526281265966146   0   0
0   1024.210891596223   189.89985321243256   2.3206884378598467   36.14833470966677   -0.5855861685150004   209.3918613587344   -2.7526281265962274   0   0
0   1028.2117153915208   171.86891093966685   2.186118881623419   41.42867179777381   -0.7342263747640808   198.3790812502401   -2.7526281265968464   0   0
0   1032.2125391868185   154.91474678667495   2.05154932538699   47.89837538365338   -0.8828665810131631   187.36630114174565   -2.7526281265968526   0   0
0   1036.2133629821162   139.0370687836946   1.9169797691505366   55.55712296906475   -1.0315067872622705   176.35352103324948   -2.752628126597355   0   0
0   1040.214186777414   124.23584097834744   1.782410212914082   64.40487484242959   -1.18014699351138   165.3407409247532   -2.7526281265973456   0   0
0   1044.215010572712   110.51098471420605   1.6478406566776196   74.44154412297202   -1.3287871997604976   154.32796081625628   -2.7526281265973362   0   0
0   1048.2158343680096   98.88299583251943   1.1842483188562785   84.83890911282464   -1.1932926499805538   144.06487596046554   -2.2590705809270375   0   0
0   1052.2166581633073   91.453730065761   0.6836855127162237   93.23022173342875   -0.8916712056292744   136.2824369085359   -1.6372922530458416   0   0
0   1056.217481958605   87.81177544248257   0.23201298927768188   98.94005261394385   -0.5270369807385206   130.9256290171187   -1.0446554158054542   0   0
0   1060.2183057539028   87.69669812084094   -0.2030687987531298   101.56489973726673   -0.1251583356515497   127.89910975117847   -0.47061197495401014   0   0
0   1064.2191295492005   91.10027492126407   -0.6526730320574219   100.91927376357864   0.2855643971990197   127.14901236769258   0.0950552275253338   0   0
0   1068.2199533444982   97.82966107061048   -0.9295612773176528   97.49095240102044   0.4587868814651652   128.37338925733164   0.3759223301419664   0   0
0   1072.220777139796   105.57335919199924   -1.0058644936060261   94.0189068231462   0.40911097840884686   129.87738826094738   0.3759223301419664   0   0
0   1076.2216009350939   113.92746481985529   -1.0821677098944036   90.94425660540308   0.35943507535252567   131.38138726456322   0.3759223301419664   0   0
0   1080.2224247303916   122.89197795417768   -1.158470926182777   88.26700174779145   0.3097591722962073   132.88538626817896   0.3759223301419664   0   0
0   1084.2232485256893   132.4669655558391   -1.2347741424711507   85.98718584404085   0.2600832692398886   134.38938527179474   0.3759223301419752   0   0
0   1088.224072320987   142.65246825824053   -1.311077358759525   84.10483534783148   0.2104073661835694   135.8933842754105   0.3759223301419752   0   0
0   1092.2248961162848   153.44852238152467   -1.3873805750478991   82.61997390477084   0.16073146312725023   137.3973832790263   0.3759223301419767   0   0
0   1096.2257199115825   164.85493250283412   -1.4636837913362832   81.5324742881512   0.11105556007092496   138.9013822826422   0.37592233014201415   0   0
0   1100.2265437068802   176.87171154112852   -1.5399870076246676   80.84234490864111   0.061379657014599354   140.40538128625815   0.37592233014201415   0   0
0   1104.227367502178   189.4988177503221   -1.6162902239130519   80.54955858816591   0.011703753958273697   141.9093802898741   0.37592233014201415   0   0
0   1108.2281912974756   202.7376707002661   -1.6925934402014362   80.65503951338174   -0.03797214909805198   143.41337929349   0.37592233014201415   0   0
0   1112.2290150927736   216.14650249374284   -1.6442301231048253   81.43268672828584   -0.12513295223031745   144.85147440353083   0.3391483793907404   0   0
0   1116.2298388880713   228.99890538625252   -1.565459052534595   82.6249134567504   -0.17284777992452416   146.12490509843607   0.2973009279089618   0   0
0   1120.230662683369   241.1559808948221   -1.4705843388230118   84.19865751927512   -0.22048939682425364   147.229344040442   0.2546883399237525   0   0
0   1124.2314864786667   252.49267090873275   -1.360581850534421   86.15325235002051   -0.2680376245308141   148.16194889797617   0.21142028246989664   0   0
0   1128.2323102739645   262.89235576920197   -1.2365830823586224   88.48787007584184   -0.31547232420070676   148.92031956866137   0.16760810949954422   0   0
0   1132.2331340692622   272.24805398525694   -1.0998635150370075   91.20152186693485   -0.3627734050753046   149.50250435606358   0.12336457530495284   0   0
0   1136.23395786456   280.46352279858587   -0.9518294940272551   94.29305835565394   -0.40992083299016707   149.9070049924362   0.07880354433743941   0   0
0   1140.2347816598576   287.454248275301   -0.7940037618937967   97.76117012332456   -0.4568946388603824   150.1327804945337   0.0340396981689274   0   0
0   1144.2356054551556   293.14831473904354   -0.6280097932610349   101.60438825484476   -0.5036749271383487   150.1792498425725   -0.01081175964969477   0   0
0   1148.2364292504533   297.48714460114786   -0.455555093485006   105.82108496083836   -0.5502418842403962   150.04629347544383   -0.055635400073093276   0   0
0   1152.237253045751   300.4261009768832   -0.27841363285969684   110.40947426710133   -0.5965757869387208   149.73425359833217   -0.10031586562624732   0   0
0   1156.2380768410487   301.93494688838103   -0.0984075970676963   115.3676127710434   -0.6426570107150196   149.2439333019462   -0.14473816728616606   0   0
0   1160.2389006363464   301.99815633023456   0.0826113583813706   120.6934004648085   -0.688466038072333   148.57659449563062   -0.1887879804140293   0   0
0   1164.2397244316442   300.6150739977253   0.2627811568783538   126.38458162472404   -0.7339834668015557   147.733954659677   -0.23235193897856088   0   0
0   1168.2405482269419   297.79992203451786   0.4402484566430705   132.43874576670237   -0.7791900181991184   146.71818242519353   -0.2753179273117411   0   0
0   1172.2413720222396   293.5816537304601   0.6131877167860916   138.85332866719025   -0.8240665452323581   145.53189199290762   -0.31757536864749186   0   0
0   1176.2421958175373   288.00365567463086   0.7798199773607407   145.6256134492329   -0.8685940406491218   144.17813640526592   -0.35901550969878704   0   0
0   1180.2430196128353   281.1233014277946   0.9384311602046906   152.75273173319422   -0.9127536450281675   142.66039968914703   -0.3995317005430593   0   0
0   1184.243843408133   273.0113613059261   1.0873897023004757   160.23166485164248   -0.9565266547669424   140.9825878894077   -0.4390196690941246   0   0
0   1188.2446672034307   263.75127434671595   1.2251633402512891   168.05924512789366   -0.999894530003387   139.14901901633783   -0.4773777894540782   0   0
0   1192.2454909987284   253.73439562483514   1.241415998299979   176.6912089571076   -1.1316366139014984   137.19776566504305   -0.4898435772335245   0   0
0   1196.2463147940261   243.96089175370585   1.2013389194325614   185.95216055682044   -1.1832765353488002   135.2379878252733   -0.48984357723344074   0   0
0   1200.2471385893239   234.50853850024797   1.1612618405651522   195.62691957807684   -1.2349164567960909   133.278209985504   -0.4898435772334409   0   0
0   1204.2479623846216   225.37686789475137   1.121184761697743   205.71488303484165   -1.2865563782433815   131.31843214573468   -0.4898435772334411   0   0
0   1208.2487861799193   216.5658799372162   1.0811076828303343   216.21605092711488   -1.3381962996906722   129.35865430596536   -0.4898435772334413   0   0
0   1212.2496099752173   208.07557462764194   1.0410306039629227   227.13042325489718   -1.3898362211379658   127.39887646619592   -0.4898435772334574   0   0
0   1216.250433770515   199.90595196602956   1.000953525095514   238.4580000181873   -1.4414761425852565   125.4390986264266   -0.48984357723345745   0   0
0   1220.2512575658127   192.05701195237856   0.9608764462281048   250.19878121698585   -1.4931160640325472   123.47932078665727   -0.48984357723345745   0   0
0   1224.2520813611104   184.52875458668893   0.9207993673606957   262.3527668512928   -1.5447559854798378   121.51954294688795   -0.4898435772334575   0   0
0   1228.2529051564081   177.32117986896066   0.8807222884932867   274.9199569211083   -1.5963959069271285   119.55976510711864   -0.48984357723345756   0   0
0   1232.2537289517059   170.4342877991938   0.8406452096258776   287.9003514264321   -1.6480358283744188   117.59998726734932   -0.4898435772334576   0   0
0   1236.2545527470036   163.86807837738831   0.8005681307584686   301.2939503672644   -1.6996757498217097   115.64020942758   -0.48984357723345767   0   0
0   1240.2553765423013   157.6225516035442   0.7604910518910595   315.10075374360514   -1.7513156712690006   113.68043158781069   -0.4898435772334577   0   0
0   1244.256200337599   151.69770747766148   0.7204139730236504   329.32076155545434   -1.8029555927162912   111.72065374804137   -0.4898435772334578   0   0
0   1248.257024132897   146.09395537575944   0.6803368941562401   343.954501289997   -1.8545955141635841   109.76087590827196   -0.48984357723343425   0   0
0   1252.2578479281947   140.82251302443166   0.6166375369587522   358.9709818843174   -1.8457236410383855   107.80563085483367   -0.4716505655140467   0   0
0   1256.2586717234924   137.54218649245243   0.20623556827626766   369.95235215579896   -0.8891294818175525   106.49974754979513   -0.1816752307932706   0   0
0   1260.2594955187901   137.49816340511205   -0.1951923146014799   373.09738467712765   0.10587548501994018   106.34928190333238   0.10639098743958951   0   0
0   1264.2603193140878   140.68852815904066   -0.6051137514315547   368.2702125937504   1.096306580803213   107.3526015117319   0.39561146310304995   0   0
0   1268.2611431093856   147.25210554097316   -1.04136596848149   355.6793719792532   2.039376720222059   109.52059140594858   0.6891240184017017   0   0
0   1272.2619669046833   157.47450151606336   -1.5229319433209674   335.86879298174875   2.894344833058778   112.87677214346603   0.9901129749607889   0   0
0   1276.262790699981   170.5936596054474   -1.6932136899237826   311.9825726592081   2.940912797153051   117.04355105803943   1.047440043310956   0   0
0   1280.263614495279   184.50505039517137   -1.7839179302461246   288.945478107067   2.817174923227152   121.23417410746569   1.047440043310956   0   0
0   1284.2644382905767   199.14222452015525   -1.8746221705684614   266.8984903737134   2.6934370493012594   125.42479715689173   1.047440043310956   0   0
0   1288.2652620858744   214.50518198039973   -1.9653264108907982   245.84160945914618   2.5696991753753657   129.61542020631776   1.047440043310928   0   0
0   1292.266085881172   230.59392277590487   -2.056030651213135   225.77483536336553   2.445961301449472   133.8060432557438   1.047440043310928   0   0
0   1296.2669096764698   247.40844690667063   -2.1467348915354716   206.6981680863714   2.3222234275235794   137.99666630516984   1.047440043310928   0   0
0   1300.2677334717675   264.9487543726971   -2.2374391318578093   188.61160762816382   2.198485553597686   142.18728935459586   1.047440043310928   0   0
0   1304.2685572670653   283.2148451739842   -2.328143372180146   171.51515398874275   2.0747476796717934   146.3779124040219   1.047440043310928   0   0
0   1308.269381062363   302.2067193105319   -2.418847612502483   155.40880716810818   1.9510098057459002   150.56853545344794   1.047440043310928   0   0
0   1312.2702048576607   321.92437678234023   -2.5095518528248197   140.29256716626014   1.827271931820007   154.759158502874   1.0474400433109825   0   0
0   1316.2710286529586   342.07233189608274   -2.37352004480794   126.27704681337768   1.620058133628476   158.88116536313166   0.9426297172412064   0   0
0   1320.2718524482564   358.40162249029055   -1.6965230931791213   114.7659618634865   1.2651742092685587   161.98010819767813   0.6054519464172418   0   0
0   1324.272676243554   369.07046796702974   -0.9626649603825996   105.91647874760233   0.9529324382113084   163.7189531334313   0.2631904488108278   0   0
0   1328.2735000388518   373.72128803644307   -0.1965418405870446   99.43032945262972   0.6728088484314414   164.08309960218375   -0.08128090894197958   0   0
0   1332.2743238341495   372.1982042166615   0.5761686685885716   95.08890108846414   0.4153619973160535   163.06948996047274   -0.4250697052723303   0   0
0   1336.2751476294472   364.5776593227003   1.2788294902221264   92.73939667007951   0.18483272816914387   160.69223830520522   -0.7428787958755653   0   0
0   1340.275971424745   354.46063949565485   1.2499024100817864   91.43891165650982   0.140218084817471   157.72011114164414   -0.7428787958755653   0   0
0   1344.2767952200427   344.5750767597981   1.2209753299414463   90.49540617646042   0.09560344146579812   154.74798397808306   -0.7428787958755653   0   0
0   1348.2776190153404   334.92097111513016   1.1920482498011062   89.90888022993131   0.05098879811412523   151.77585681452197   -0.7428787958755653   0   0
0   1352.2784428106384   325.49832256165047   1.1631211696607646   89.67933381692248   0.006374154762449952   148.80372965096072   -0.7428787958755653   0   0
0   1356.279266605936   316.3071310993601   1.1341940895204246   89.80676693743396   -0.03824048858922276   145.83160248739964   -0.7428787958755653   0   0
0   1360.2800904012338   307.3473967282585   1.1052670093800845   90.29117959146573   -0.08285513194089544   142.85947532383855   -0.7428787958755653   0   0
0   1364.2809141965315   298.6191194483456   1.0763399292397444   91.1325717790178   -0.12746977529256814   139.8873481602775   -0.7428787958755653   0   0
0   1368.2817379918292   290.12229925962157   1.0474128490994044   92.33094350009014   -0.17208441864424087   136.9152209967164   -0.7428787958755653   0   0
0   1372.282561787127   281.85693616208624   1.0184857689590643   93.88629475468278   -0.21669906199591354   133.94309383315533   -0.7428787958755653   0   0
0   1376.2833855824247   273.8230301557398   0.989558688818724   95.79862554279572   -0.26131370534758624   130.97096666959425   -0.7428787958755653   0   0
0   1380.2842093777224   266.0206810949441   0.960631608678384   98.06808987121873   -0.30592834869925895   127.99883950603316   -0.7428787958755804   0   0
0   1384.2850331730203   258.4454131558459   0.9317006818808528   100.72429474975472   -0.35891280274833326   125.03256262033787   -0.7384751102716149   0   0
0   1388.285856968318   251.10759091650814   0.9075220998318423   103.82246913000395   -0.41283904031157165   122.05479876145137   -0.7416437627057829   0   0
0   1392.2866807636158   243.99832783453178   0.8738530598441138   107.35210193736677   -0.4673411231129038   119.08395362750645   -0.7470072770977052   0   0
0   1396.2875045589135   237.12487086091267   0.8472916673731685   111.31798362142887   -0.5224962502379963   116.1182226277087   -0.7457055940670737   0   0
0   1400.2883283542112   230.47672399256433   0.8159914106376194   115.72629224288937   -0.5783825360166701   113.14197488574742   -0.7387629378064566   0   0
0   1404.289152149509   224.06673466094887   0.7873025449228268   120.58274423612458   -0.635079119425819   110.16594481660982   -0.7428181971082842   0   0
0   1408.2899759448067   217.88123231172534   0.7581431092402543   125.89341636066234   -0.6926662749268064   107.19746089596984   -0.7470072770977116   0   0
0   1412.2907997401044   211.92620706784953   0.7275438287115191   131.7407121395188   -0.7654234606592869   104.22797029616477   -0.7407596973389504   0   0
0   1416.291623535402   206.2041276552527   0.7015486260544899   138.09947764646517   -0.8246838765479941   101.24949289539126   -0.7387755961428563   0   0
0   1420.2924473307   200.7180161506107   0.6705631328641617   144.94131966478463   -0.8849069247975304   98.27563314696211   -0.744080411577519   0   0
0   1424.2932711259978   195.46027099077097   0.6462489161319386   152.27540066783303   -0.9462538979123963   95.30897262171213   -0.7470769796576893   0   0
0   1428.2940949212955   190.43539172073577   0.6134955208629258   160.1122498165256   -1.009087926312532   92.3370623615794   -0.7387106273052481   0   0
0   1432.2949187165932   185.64334262475614   0.5881387337203686   168.46402079388548   -1.0742710609400534   89.35913525684852   -0.741141430990359   0   0
0   1436.295742511891   181.08067343305237   0.555644004029222   177.34009274564394   -1.1409576744517183   86.38827737366533   -0.7470199354340712   0   0
0   1440.2965663071886   176.74705973962148   0.5267124829455098   186.78266341506173   -1.2083977345232788   83.41276820967688   -0.7429041125482861   0   0
0   1444.2973901024864   172.6482346192024   0.4977834366035962   196.66267339498555   -1.2610950179345748   80.44053975856922   -0.7429041125482861   0   0
0   1448.298213897784   168.78088952292916   0.4688543902616824   206.96434844787075   -1.3137923013458708   77.46831130746155   -0.742904112548286   0   0
0   1452.299037693082   165.14502368367428   0.43992534391976706   217.6876871763154   -1.3664895847571699   74.49608285635371   -0.742904112548294   0   0
0   1456.2998614883797   161.74070007757487   0.4109962975778529   228.83280429793732   -1.4191868681684652   71.52385440524598   -0.7429041125482879   0   0
0   1460.3006852836775   158.5678492950263   0.38206725123593877   240.39957337588373   -1.4718841515797603   68.55162595413826   -0.7429041125482879   0   0
0   1464.3015090789752   155.6264713360285   0.3531382048940246   252.38799441015462   -1.5245814349910556   65.57939750303053   -0.7429041125482879   0   0
0   1468.302332874273   152.91656620058149   0.32420915855211035   264.7980674007499   -1.577278718402351   62.60716905192283   -0.742904112548277   0   0
0   1472.3031566695706   150.4381338886853   0.2952801122101963   277.6297923476697   -1.629976001813646   59.63494060081517   -0.7429041125482851   0   0
0   1476.3039804648683   148.1911744003399   0.266351065868282   290.88316925091397   -1.6826732852249413   56.662712149707495   -0.7429041125482758   0   0
0   1480.304804260166   146.1756877355453   0.23742201952636785   304.55819811048275   -1.7353705686362368   53.690483698599834   -0.7429041125482864   0   0
0   1484.3056280554638   144.39167389430133   0.20849297318445403   318.65487892637634   -1.7880678520475337   50.71825524749216   -0.7429041125482745   0   0
0   1488.3064518507617   142.83913287660815   0.17956392684253858   333.17321169859525   -1.8407651354588335   47.74602679638432   -0.7429041125482738   0   0
0   1492.3072756460595   141.51806468246582   0.1506348805006248   348.1131964271379   -1.8934624188701303   44.77379834527665   -0.7429041125482732   0   0
0   1496.3080994413572   140.42846931187427   0.12170583415871097   363.474833112005   -1.9461597022814274   41.801569894168985   -0.7429041125482726   0   0
0   1500.308923236655   139.84663997443522   -0.05794477634377322   378.5134058529844   -1.5902392117973114   38.86858984716131   -0.7002995944857705   0   0
0   1504.3097470319526   141.7746302806931   -0.4254956211200541   387.68561171436914   -0.6949988277194952   36.248925954726516   -0.610302394461242   0   0
0   1508.3105708272503   146.69959405201894   -0.809428141327132   389.56470996730144   0.22682886446241066   33.97732615687681   -0.5261653309809504   0   0
0   1512.311394622548   154.81114371001846   -1.2245238849988456   384.0788143912275   1.1399794202603148   32.03197842542363   -0.4470805169499379   0   0
0   1516.3122184178458   166.4215764232053   -1.6867641933112762   371.43778601872214   2.009520331267557   30.39420342108491   -0.37228857705985147   0   0
0   1520.3130422131437   181.90132484842132   -2.126165215336313   352.2744919972943   2.6327782801554336   29.042103926113814   -0.31511593914892594   0   0
0   1524.3138660084414   199.39999264221544   -2.247601634626581   331.5683185722175   2.542698693008574   27.78138057848918   -0.315115939148926   0   0
0   1528.3146898037392   217.8703518266368   -2.36903805391685   311.5829302280367   2.452619105861715   26.520657230864547   -0.315115939148926   0   0
0   1532.3155135990369   237.3124024016855   -2.4904744732071182   292.318326964752   2.362539518714856   25.259933883239913   -0.31511593914893155   0   0
0   1536.3163373943346   257.72614436736137   -2.611910892497386   273.77450878236317   2.2724599315679965   23.99921053561528   -0.31511593914893155   0   0
0   1540.3171611896323   279.1115777236646   -2.7333473117876546   255.95147568087052   2.1823803444211376   22.738487187990646   -0.31511593914893155   0   0
0   1544.31798498493   301.468702470595   -2.8547837310779234   238.84922766027387   2.0923007572742782   21.47776384036601   -0.31511593914893155   0   0
0   1548.3188087802278   324.79751860815287   -2.976220150368192   222.46776472057326   2.002221170127419   20.217040492741376   -0.31511593914893155   0   0
0   1552.3196325755255   349.0980261363383   -3.097656569658463   206.80708686176868   1.9121415829805597   18.956317145116742   -0.31511593914893155   0   0
0   1556.3204563708234   374.3702250551525   -3.2190929889487405   191.86719408385935   1.8220619958336957   17.695593797492037   -0.31511593914893155   0   0
0   1560.3212801661211   400.6141153645927   -3.3405294082390116   177.64808638684687   1.7319824086868365   16.434870449867404   -0.31511593914893155   0   0
0   1564.3221039614189   426.2275142942665   -2.8886547273448975   164.78670557252926   1.4210021865404305   15.144165417842554   -0.33607623081200905   0   0
0   1568.3229277567166   446.3240550160301   -2.1216346614357557   154.91528677317785   1.0526260341609488   13.743451591337683   -0.3636922119343549   0   0
0   1572.3237515520143   460.00792874428896   -1.2899039943877832   147.8552201058699   0.7165193732096333   12.23774239630333   -0.38852970441280904   0   0
0   1576.324575347312   466.86177226695065   -0.4188307281381376   143.3900708550117   0.40237847580768366   10.63854093295643   -0.41039895868992343   0   0
0   1580.3253991426097   466.6765400767331   0.4650171702220086   141.3829544050954   0.10057300087217383   8.958064551125096   -0.42913290156071515   0   0
0   1584.3262229379075   460.1972402647991   0.9359098795300489   141.54530940075028   -0.07521076750019054   7.215355163512482   -0.4379902077050496   0   0
0   1588.3270467332054   452.77366608552387   0.9195959571082918   142.2608052153616   -0.10363605614048677   5.463033518418635   -0.4379902077050495   0   0
0   1592.3278705285031   445.4806232249297   0.9032820346865357   143.20373808123335   -0.13206134478078138   3.7107118733248887   -0.43799020770504876   0   0
0   1596.3286943238008   438.3181116830161   0.8869681122647796   144.37410799836564   -0.1604866334210759   1.9583902282311414   -0.43799020770504915   0   0
0   1600.3295181190986   431.2861314597833   0.8706541898430235   145.77191496675843   -0.18891192206137047   0.20606858313739246   -0.43799020770504854   0   0
0   1604.3303419143963   424.3846825552312   0.8543402674212672   147.39715898641168   -0.21733721070166506   -1.5462530619563564   -0.43799020770504876   0   0
0   1608.331165709694   417.613788639204   0.8380263449995111   149.2498812995318   -0.2457624993419598   -3.298574707050104   -0.4379902077050481   0   0
0   1612.3319895049917   410.9735204749004   0.8217124225777551   151.3302052035267   -0.27418778798225446   -5.050896352143851   -0.4379902077050481   0   0
0   1616.3328133002894   404.4637836292775   0.805398500155999   153.63796615878215   -0.30261307662254916   -6.803217997237598   -0.4379902077050481   0   0
0   1620.3336370955872   398.08457810233534   0.7890845777342427   156.17316416529806   -0.33103836526284386   -8.555539642331349   -0.43799020770504876   0   0
